MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
120.0,3.0,61.0,7658.0,1.0,3,3.0,0.0,4,0.0,16,2.0,2.0,0.0,2,9.0,5.0,2005.0,2005,1.0,1.0,8.0,8.0,1,163.5,2.0,4.0,2.0,2.0,3.0,3.0,2,456.0,5.0,0.0,1296.0,1752.0,1.0,0,1.0,4.0,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0,2.0,1.0,2.0,6.0,6.0,1.0,1,2005.0,1,2.0,576.0,4.0,4.0,2.0,196.0,82.0,0.0,0.0,0.0,0.0,0.0,2,2010,8.0,4.0,319900.0
50.0,3.0,48.0,12822.0,1.0,0,3.0,0.0,1,0.0,11,2.0,2.0,0.0,0,7.0,5.0,2003.0,2003,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2,1351.0,5.0,0.0,83.0,1434.0,1.0,0,1.0,4.0,1518.0,631.0,0.0,2149.0,1.0,0.0,1.0,1,1.0,1.0,2.0,6.0,6.0,1.0,1,2003.0,1,2.0,670.0,4.0,4.0,2.0,168.0,43.0,0.0,0.0,0.0,0.0,0.0,8,2009,8.0,4.0,239686.0
20.0,3.0,84.0,11096.0,1.0,3,3.0,0.0,4,0.0,21,2.0,2.0,0.0,2,8.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2,24.0,5.0,0.0,1632.0,1656.0,1.0,0,1.0,4.0,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,0.0,1,2006.0,1,3.0,826.0,4.0,4.0,2.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,7,2007,8.0,4.0,249700.0
70.0,3.0,33.0,4456.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,5,4.0,5.0,1920.0,2008,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,736.0,736.0,1.0,2,1.0,4.0,736.0,716.0,0.0,1452.0,0.0,0.0,2.0,0,2.0,1.0,3.0,8.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,113000.0
20.0,3.0,66.0,7742.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,7.0,1966.0,1966,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1,763.0,5.0,0.0,192.0,955.0,1.0,0,1.0,4.0,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1966.0,2,1.0,386.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,8.0,4.0,127000.0
60.0,3.0,69.30579531442663,13869.0,1.0,1,3.0,0.0,0,0.0,8,2.0,2.0,0.0,5,6.0,6.0,1997.0,1997,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,2.0,3.0,2.0,2,182.0,5.0,0.0,612.0,794.0,1.0,2,1.0,4.0,794.0,676.0,0.0,1470.0,0.0,0.0,2.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1997.0,0,2.0,388.0,4.0,4.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,7,2007,8.0,4.0,177000.0
50.0,3.0,52.0,6240.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,6.0,6.0,1934.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5,0.0,5.0,0.0,816.0,816.0,1.0,4,1.0,4.0,816.0,0.0,0.0,1176.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,5,1985.0,2,2.0,528.0,4.0,4.0,2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2006,8.0,4.0,114500.0
90.0,3.0,78.0,8472.0,1.0,1,3.0,0.0,0,0.0,9,2.0,2.0,0.0,2,5.0,5.0,1963.0,1963,1.0,1.0,13.0,14.0,2,0.0,1.0,4.0,1.0,2.0,3.0,1.0,3,104.0,5.0,0.0,0.0,816.0,1.0,4,1.0,4.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,4,1963.0,2,2.0,516.0,4.0,4.0,2.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,8.0,4.0,110000.0
20.0,3.0,68.0,11570.0,1.0,0,3.0,0.0,4,0.0,24,2.0,2.0,0.0,2,9.0,5.0,1981.0,1987,1.0,1.0,14.0,15.0,2,0.0,2.0,4.0,1.0,2.0,3.0,1.0,2,1810.0,5.0,0.0,32.0,1842.0,1.0,2,1.0,4.0,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1,2.0,1.0,2.0,5.0,6.0,1.0,1,1981.0,0,3.0,894.0,4.0,4.0,2.0,168.0,72.0,0.0,0.0,0.0,0.0,0.0,11,2006,8.0,4.0,210143.9
80.0,3.0,60.0,7134.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,7,5.0,5.0,1955.0,1955,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,384.0,5.0,0.0,0.0,384.0,1.0,4,1.0,4.0,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,5,1962.0,2,2.0,572.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2,2007,8.0,4.0,130000.0
20.0,3.0,100.0,10175.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,6.0,5.0,1964.0,1964,1.0,1.0,6.0,10.0,1,272.0,3.0,4.0,1.0,3.0,3.0,3.0,1,490.0,5.0,0.0,935.0,1425.0,1.0,2,1.0,4.0,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,1.0,1,1964.0,1,2.0,576.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,180500.0
70.0,3.0,60.0,2645.0,1.0,3,3.0,0.0,4,0.0,21,2.0,2.0,0.0,5,8.0,5.0,1999.0,2000,1.0,1.0,8.0,8.0,1,163.5,2.0,4.0,2.0,2.0,3.0,3.0,2,649.0,5.0,0.0,321.0,970.0,1.0,0,1.0,4.0,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1,3.0,1.0,2.0,7.0,6.0,0.0,1,1999.0,0,2.0,480.0,4.0,4.0,2.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,8.0,4.0,172500.0
60.0,3.0,89.0,11645.0,1.0,0,3.0,0.0,0,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2004.0,2004,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,860.0,860.0,1.0,0,1.0,4.0,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1,3.0,1.0,2.0,7.0,6.0,0.0,1,2004.0,1,2.0,565.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,8,2006,8.0,4.0,196500.0
60.0,3.0,66.0,13682.0,1.0,1,3.0,0.0,1,0.0,22,2.0,2.0,0.0,5,10.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,1,163.5,2.0,4.0,2.0,2.0,3.0,1.0,5,0.0,5.0,0.0,1410.0,1410.0,1.0,0,1.0,4.0,1426.0,1519.0,0.0,1743.5,0.0,0.0,3.0,1,3.0,1.0,2.0,10.0,6.0,1.0,3,2006.0,0,3.0,641.0,4.0,4.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,8.0,4.0,210143.9
20.0,3.0,60.0,7200.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,5.0,7.0,1972.0,1972,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0,632.0,5.0,0.0,148.0,780.0,1.0,0,1.0,4.0,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,5,1973.0,2,1.0,352.0,4.0,4.0,2.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,124900.0
20.0,3.0,63.0,13072.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,2,6.0,5.0,2004.0,2004,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,2.0,3.0,3.0,0,941.0,5.0,0.0,217.0,1158.0,1.0,0,1.0,4.0,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1,3.0,1.0,2.0,5.0,6.0,0.0,5,2006.0,2,2.0,576.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5,2006,8.0,4.0,158000.0
75.0,3.0,60.0,7200.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,4,5.0,7.0,1920.0,1996,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,530.0,530.0,1.0,4,1.0,4.0,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0,3.0,1.0,1.0,6.0,6.0,0.0,5,1935.0,2,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2007,8.0,4.0,101000.0
120.0,3.0,44.0,6442.0,1.0,0,3.0,0.0,4,0.0,16,2.0,2.0,0.0,2,8.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,3,178.0,2.0,4.0,2.0,2.0,3.0,2.0,2,24.0,5.0,0.0,1346.0,1370.0,1.0,0,1.0,4.0,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0,2.0,1.0,2.0,6.0,6.0,1.0,1,2006.0,1,2.0,484.0,4.0,4.0,2.0,120.0,49.0,0.0,0.0,0.0,0.0,0.0,10,2007,8.0,4.0,202500.0
70.0,3.0,50.0,10300.0,1.0,0,3.0,0.0,4,0.0,17,2.0,2.0,0.0,5,7.0,6.0,1921.0,1950,1.0,1.0,11.0,12.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,576.0,576.0,1.0,2,1.0,4.0,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0,3.0,1.0,3.0,9.0,6.0,0.0,5,1990.0,2,2.0,480.0,4.0,4.0,2.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,4,2010,8.0,4.0,140000.0
60.0,3.0,69.30579531442663,9375.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,5,7.0,5.0,1997.0,1998,1.0,1.0,12.0,13.0,1,163.5,3.0,4.0,2.0,2.0,3.0,3.0,2,739.0,5.0,0.0,318.0,1057.0,1.0,0,1.0,4.0,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,0.0,1,1998.0,1,2.0,645.0,4.0,4.0,2.0,168.0,36.0,0.0,0.0,0.0,0.0,0.0,2,2009,8.0,4.0,219500.0
60.0,3.0,76.0,9591.0,1.0,3,3.0,0.0,4,0.0,16,2.0,2.0,0.0,5,8.0,5.0,2004.0,2005,1.0,1.0,12.0,13.0,1,344.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,1143.0,1143.0,1.0,0,1.0,4.0,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1,4.0,1.0,2.0,9.0,6.0,1.0,3,2004.0,1,3.0,852.0,4.0,4.0,2.0,192.0,151.0,0.0,0.0,0.0,0.0,0.0,10,2007,8.0,4.0,317000.0
20.0,3.0,69.30579531442663,11570.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,7.0,5.0,1970.0,1989,1.0,1.0,9.0,10.0,1,287.0,3.0,4.0,1.0,2.0,3.0,1.0,2,912.0,5.0,0.0,1035.0,1947.0,1.0,4,1.0,4.0,1387.5,0.0,0.0,2207.0,1.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,1.0,1,1970.0,1,2.0,576.0,4.0,4.0,2.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2010,8.0,4.0,180000.0
20.0,3.0,72.0,10665.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,7.0,5.0,2003.0,2003,1.0,1.0,12.0,13.0,1,167.0,2.0,4.0,2.0,2.0,3.0,2.0,2,1013.0,5.0,0.0,440.0,1453.0,1.0,0,1.0,4.0,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,0.0,1,2003.0,1,2.0,558.0,4.0,4.0,2.0,144.0,29.0,0.0,0.0,0.0,0.0,0.0,6,2007,8.0,4.0,226000.0
30.0,3.0,47.0,4608.0,1.0,3,3.0,0.0,0,0.0,17,2.0,2.0,0.0,2,4.0,6.0,1945.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,747.0,747.0,1.0,4,1.0,4.0,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,1,1945.0,2,1.0,220.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,8.0,4.0,80000.0
50.0,3.0,81.0,15593.0,1.0,3,3.0,0.0,0,0.0,4,2.0,2.0,0.0,0,7.0,4.0,1953.0,1953,1.0,1.0,3.0,8.0,2,0.0,2.0,4.0,1.0,3.0,3.0,3.0,1,603.0,5.0,0.0,701.0,1304.0,1.0,4,1.0,4.0,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,1.0,1,1953.0,0,2.0,667.0,4.0,4.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,7,2006,8.0,4.0,225000.0
20.0,3.0,95.0,13651.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,7.0,6.0,1973.0,1973,1.0,1.0,9.0,10.0,1,163.5,3.0,4.0,1.0,2.0,3.0,1.0,0,733.0,5.0,0.0,343.0,1302.0,1.0,0,1.0,4.0,1387.5,0.0,0.0,2223.0,1.0,0.0,2.0,0,3.0,1.0,3.0,8.0,6.0,2.0,1,1973.0,0,2.0,516.0,4.0,4.0,2.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2007,8.0,4.0,244000.0
20.0,3.0,69.0,7599.0,1.0,3,3.0,0.0,0,0.0,11,2.0,2.0,0.0,2,4.0,6.0,1982.0,2006,1.0,1.0,6.0,10.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,565.0,5.0,0.0,280.0,845.0,1.0,4,1.0,4.0,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,5,1987.0,2,2.0,360.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,8.0,4.0,129500.0
60.0,3.0,74.0,10141.0,1.0,0,3.0,0.0,0,0.0,8,2.0,2.0,0.0,5,7.0,5.0,1998.0,1998,1.0,1.0,12.0,13.0,1,40.0,3.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,832.0,832.0,1.0,2,1.0,4.0,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1,3.0,1.0,3.0,7.0,6.0,1.0,1,1998.0,0,2.0,427.0,4.0,4.0,2.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,12,2009,8.0,4.0,185000.0
20.0,3.0,85.0,10200.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,7.0,1954.0,2003,1.0,1.0,13.0,14.0,1,104.0,3.0,4.0,1.0,3.0,3.0,3.0,0,320.0,5.0,0.0,404.0,1086.0,1.0,2,1.0,4.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1989.0,2,2.0,490.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,8.0,4.0,144900.0
50.0,3.0,60.0,5790.0,1.0,3,3.0,0.0,0,0.0,17,2.0,2.0,0.0,5,3.0,6.0,1915.0,1950,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,1.0,1.0,3.0,3.0,5,0.0,5.0,0.0,840.0,840.0,1.0,2,1.0,4.0,840.0,765.0,0.0,1605.0,0.0,0.0,2.0,0,3.0,1.0,3.0,8.0,6.0,0.0,5,1915.0,2,1.0,379.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,8.0,4.0,107400.0
70.0,3.0,60.0,1596.0,1.0,3,3.0,0.0,4,0.0,10,2.0,2.0,0.0,7,4.0,5.0,1973.0,1973,1.0,1.0,5.0,5.0,2,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2,462.0,5.0,0.0,0.0,462.0,1.0,4,1.0,4.0,526.0,462.0,0.0,988.0,1.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,3,1973.0,2,1.0,297.0,4.0,4.0,2.0,120.0,101.0,0.0,0.0,0.0,0.0,0.0,11,2009,8.0,4.0,91000.0
20.0,3.0,69.30579531442663,8475.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,4.0,7.0,1956.0,1956,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,228.0,5.0,0.0,724.0,952.0,1.0,0,1.0,4.0,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,5,1956.0,2,1.0,283.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,135750.0
50.0,3.0,50.0,8635.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,5.0,5.0,1948.0,2001,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1,336.0,5.0,0.0,295.0,672.0,1.0,4,1.0,4.0,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0,2.0,1.0,3.0,6.0,6.0,0.0,5,1948.0,2,1.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,127000.0
90.0,3.0,72.0,10778.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,4.0,5.0,1968.0,1968,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,805.0,1768.0,1.0,4,1.0,4.0,1768.0,0.0,0.0,1768.0,0.0,0.0,2.0,0,4.0,1.0,3.0,8.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,8.0,4.0,136500.0
50.0,3.0,60.0,10440.0,1.0,3,3.0,0.0,0,0.0,17,2.0,2.0,0.0,5,5.0,6.0,1910.0,1981,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5,0.0,5.0,0.0,440.0,440.0,1.0,2,1.0,4.0,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1,2.0,1.0,3.0,5.0,6.0,0.0,5,1966.0,2,2.0,440.0,4.0,4.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,8.0,4.0,110000.0
60.0,3.0,100.0,13000.0,1.0,3,3.0,0.0,0,0.0,12,2.0,2.0,0.0,5,6.0,6.0,1968.0,1968,1.0,1.0,12.0,13.0,1,163.5,3.0,4.0,1.0,2.0,3.0,3.0,4,448.0,5.0,0.0,448.0,896.0,1.0,4,1.0,4.0,1182.0,960.0,0.0,2142.0,0.0,0.0,2.0,1,4.0,1.0,2.0,8.0,6.0,1.0,1,1968.0,0,1.0,509.0,4.0,4.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,193500.0
120.0,3.0,60.0,4500.0,1.0,3,3.0,0.0,2,0.0,11,2.0,2.0,0.0,2,6.0,5.0,1998.0,1998,1.0,1.0,12.0,13.0,1,163.5,3.0,4.0,2.0,2.0,3.0,3.0,2,1201.0,5.0,0.0,36.0,1237.0,1.0,0,1.0,4.0,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0,2.0,1.0,3.0,5.0,6.0,0.0,1,1998.0,0,2.0,405.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3,2006,8.0,4.0,153500.0
20.0,3.0,78.0,10206.0,1.0,3,3.0,0.0,4,0.0,21,2.0,2.0,0.0,2,8.0,5.0,2007.0,2007,1.0,1.0,12.0,13.0,3,163.5,3.0,4.0,2.0,2.0,3.0,3.0,2,33.0,5.0,0.0,1530.0,1563.0,1.0,0,1.0,4.0,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,1.0,1,2007.0,1,3.0,758.0,4.0,4.0,2.0,144.0,99.0,0.0,0.0,0.0,0.0,0.0,10,2008,8.0,4.0,245000.0
20.0,3.0,80.0,8892.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,5.0,1960.0,1960,1.0,1.0,8.0,8.0,0,66.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,1065.0,1065.0,1.0,2,1.0,4.0,1065.0,0.0,0.0,1065.0,0.0,0.0,1.0,1,3.0,1.0,3.0,6.0,6.0,0.0,5,1974.0,2,2.0,461.0,4.0,4.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,8.0,4.0,126500.0
80.0,3.0,69.30579531442663,8530.0,1.0,0,3.0,0.0,4,0.0,8,2.0,2.0,0.0,7,7.0,5.0,1995.0,1996,1.0,1.0,6.0,6.0,1,22.0,3.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,384.0,384.0,1.0,2,1.0,4.0,804.0,670.0,0.0,1474.0,0.0,0.0,2.0,1,3.0,1.0,3.0,7.0,6.0,1.0,3,1995.0,0,2.0,400.0,4.0,4.0,2.0,120.0,72.0,0.0,0.0,0.0,0.0,0.0,5,2009,8.0,4.0,168500.0
60.0,3.0,78.0,16059.0,1.0,3,3.0,0.0,0,0.0,15,2.0,2.0,0.0,5,8.0,5.0,1991.0,1992,1.0,1.0,6.0,6.0,1,284.0,2.0,4.0,1.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1288.0,1288.0,1.0,0,1.0,4.0,1301.0,1116.0,0.0,2417.0,0.0,0.0,2.0,1,4.0,1.0,2.0,9.0,6.0,1.0,1,1991.0,2,2.0,462.0,4.0,4.0,2.0,127.0,82.0,0.0,0.0,0.0,0.0,0.0,4,2006,8.0,4.0,260000.0
60.0,3.0,78.0,11911.0,1.0,1,3.0,0.0,4,0.0,8,2.0,2.0,0.0,5,6.0,5.0,2005.0,2005,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,684.0,684.0,1.0,0,1.0,4.0,684.0,876.0,0.0,1560.0,0.0,0.0,2.0,1,3.0,1.0,2.0,6.0,6.0,1.0,3,2005.0,0,2.0,400.0,4.0,4.0,2.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,3,2009,8.0,4.0,174000.0
70.0,3.0,40.0,3951.0,1.0,3,3.0,0.0,0,0.0,21,2.0,2.0,0.0,5,6.0,5.0,2009.0,2009,1.0,1.0,12.0,13.0,3,76.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,612.0,612.0,1.0,0,1.0,4.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1,2.0,1.0,2.0,4.0,6.0,0.0,5,2009.0,1,2.0,528.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,164500.0
50.0,3.0,105.0,8470.0,1.0,0,3.0,0.0,0,0.0,9,2.0,2.0,0.0,0,3.0,5.0,1915.0,1982,1.0,1.0,9.0,10.0,2,0.0,1.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,1013.0,1013.0,1.0,4,1.0,4.0,1013.0,0.0,0.0,1526.0,0.0,0.0,1.0,0,2.0,1.0,1.0,6.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,8.0,4.0,85000.0
20.0,3.0,60.0,8070.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,4.0,5.0,1994.0,1995,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2,588.0,5.0,0.0,402.0,990.0,1.0,0,1.0,4.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0,3.0,1.0,3.0,5.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,8.0,4.0,123600.0
20.0,3.0,60.0,7200.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,4.0,5.0,1950.0,1950,1.0,1.0,3.0,14.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,5,1950.0,2,2.0,420.0,4.0,4.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,7,2006,8.0,4.0,109900.0
20.0,3.0,85.0,8500.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,5.0,1961.0,1961,1.0,1.0,6.0,6.0,0,203.0,3.0,4.0,1.0,3.0,3.0,3.0,4,600.0,5.0,0.0,635.0,1235.0,1.0,4,1.0,4.0,1235.0,0.0,0.0,1235.0,0.0,0.0,1.0,0,2.0,1.0,3.0,6.0,6.0,0.0,1,1961.0,2,2.0,480.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2006,8.0,4.0,98600.0
